,barTime,istar,tmp,perm
0,09:31,2.207902441257212,2.815551634462832,0.3091063417760097
1,09:32,2.207902441257212,3.852491853637916,0.3091063417760097
2,09:33,2.207902441257212,6.0351631005199655,0.3091063417760097
3,09:34,2.207902441257212,6.588155264090284,0.3091063417760097
4,09:35,2.207902441257212,12.327468852268604,0.3091063417760097
5,09:36,2.207902441257212,8.12880177044107,0.3091063417760097
6,09:37,2.207902441257212,12.15572460371191,0.3091063417760097
7,09:38,2.207902441257212,8.72195869268099,0.3091063417760097
8,09:39,2.207902441257212,5.595721299035197,0.3091063417760097
9,09:40,2.207902441257212,1.2823473655142548,0.3091063417760097
10,09:41,2.207902441257212,2.961647490269602,0.3091063417760097
11,09:42,2.207902441257212,1.9188191076585053,0.3091063417760097
12,09:43,2.207902441257212,3.6581418899262976,0.3091063417760097
13,09:44,2.207902441257212,1.5886982099882665,0.3091063417760097
14,09:45,2.207902441257212,3.521830570336552,0.3091063417760097
15,09:46,2.207902441257212,3.2654558369154567,0.3091063417760097
16,09:47,2.207902441257212,2.450644366169717,0.3091063417760097
17,09:48,2.207902441257212,5.044258844702917,0.3091063417760097
18,09:49,2.207902441257212,6.942516447329234,0.3091063417760097
19,09:50,2.207902441257212,4.026476934598394,0.3091063417760097
20,09:51,2.207902441257212,3.0452698367337554,0.3091063417760097
21,09:52,2.207902441257212,6.2342233874863,0.3091063417760097
22,09:53,2.207902441257212,4.5986299374567325,0.3091063417760097
23,09:54,2.207902441257212,7.438691577944602,0.3091063417760097
24,09:55,2.207902441257212,11.365774297786885,0.3091063417760097
25,09:56,2.207902441257212,2.894547684124761,0.3091063417760097
26,09:57,2.207902441257212,9.313917068370714,0.3091063417760097
27,09:58,2.207902441257212,4.787245308931963,0.3091063417760097
28,09:59,2.207902441257212,4.781335105220002,0.3091063417760097
29,10:00,2.207902441257212,11.407310800991764,0.3091063417760097
30,10:01,2.207902441257212,5.337030779710106,0.3091063417760097
31,10:02,2.207902441257212,10.973342632348869,0.3091063417760097
32,10:03,2.207902441257212,6.4461942326343795,0.3091063417760097
33,10:04,2.207902441257212,5.760683291618336,0.3091063417760097
34,10:05,2.207902441257212,8.990454092422027,0.3091063417760097
35,10:06,2.207902441257212,4.617568450326831,0.3091063417760097
36,10:07,2.207902441257212,3.7848245460363,0.3091063417760097
37,10:08,2.207902441257212,6.68701127530474,0.3091063417760097
38,10:09,2.207902441257212,14.887319644140195,0.3091063417760097
39,10:10,2.207902441257212,11.162703880236517,0.3091063417760097
40,10:11,2.207902441257212,6.30885244920791,0.3091063417760097
41,10:12,2.207902441257212,11.94934363096775,0.3091063417760097
42,10:13,2.207902441257212,5.990480356256185,0.3091063417760097
43,10:14,2.207902441257212,10.489627223863588,0.3091063417760097
44,10:15,2.207902441257212,5.913356740135488,0.3091063417760097
45,10:16,2.207902441257212,5.473503895975719,0.3091063417760097
46,10:17,2.207902441257212,3.9503197361861435,0.3091063417760097
47,10:18,2.207902441257212,3.8828918801380716,0.3091063417760097
48,10:19,2.207902441257212,10.597994605694259,0.3091063417760097
49,10:20,2.207902441257212,5.555449651846095,0.3091063417760097
50,10:21,2.207902441257212,8.147136916897386,0.3091063417760097
51,10:22,2.207902441257212,15.354133892308424,0.3091063417760097
52,10:23,2.207902441257212,6.942968022839736,0.3091063417760097
53,10:24,2.207902441257212,7.61203318769567,0.3091063417760097
54,10:25,2.207902441257212,12.227019939983169,0.3091063417760097
55,10:26,2.207902441257212,6.601581735843192,0.3091063417760097
56,10:27,2.207902441257212,9.406825112202839,0.3091063417760097
57,10:28,2.207902441257212,14.221838071947142,0.3091063417760097
58,10:29,2.207902441257212,14.389416176842277,0.3091063417760097
59,10:30,2.207902441257212,13.584780067554851,0.3091063417760097
60,10:31,2.207902441257212,11.643554893539825,0.3091063417760097
61,10:32,2.207902441257212,7.6059948227047345,0.3091063417760097
62,10:33,2.207902441257212,16.633104306240693,0.3091063417760097
63,10:34,2.207902441257212,12.297575400362128,0.3091063417760097
64,10:35,2.207902441257212,4.270484528939112,0.3091063417760097
65,10:36,2.207902441257212,8.012660535430644,0.3091063417760097
66,10:37,2.207902441257212,21.909742179944537,0.3091063417760097
67,10:38,2.207902441257212,2.1496657167458078,0.3091063417760097
68,10:39,2.207902441257212,0.23276864478405065,0.3091063417760097
