,unit,currencyCD,exchangeCD,ticker,dataDate,barTime,closePrice,highPrice,lowPrice,openPrice,shortNM,totalValue,totalVolume,vwap,ret,label,dealPrice,predict,adj_vol
1714,1,CNY,XSHE,002415,2019-12-04,09:57,30.75,30.75,30.73,30.73,海康威视,3848330.0,125200,30.737460063897764,-0.0005200635824306188,0,30.737460063897764,-1,1000
1715,1,CNY,XSHE,002415,2019-12-04,09:58,30.73,30.75,30.72,30.75,海康威视,10856301.5,353345,30.724367119953587,-0.00042596050281829,0,30.724367119953587,-1,1000
1716,1,CNY,XSHE,002415,2019-12-04,09:59,30.72,30.73,30.71,30.71,海康威视,4306562.0,140200,30.717275320970042,-0.0002308200183865905,0,30.717275320970042,-1,1000
1717,1,CNY,XSHE,002415,2019-12-04,10:00,30.68,30.72,30.66,30.71,海康威视,6807919.6,221840,30.68842228633249,-0.000939309699055757,0,30.68842228633249,0,700
1718,1,CNY,XSHE,002415,2019-12-04,10:01,30.72,30.72,30.66,30.66,海康威视,5718763.16,186363,30.68615100636929,-7.401097202086593e-05,0,30.68615100636929,0,700
1719,1,CNY,XSHE,002415,2019-12-04,10:02,30.73,30.75,30.72,30.73,海康威视,7102776.0,231100,30.734643011683254,0.0015802570124840987,1,30.734643011683254,2,1300
1720,1,CNY,XSHE,002415,2019-12-04,10:03,30.7,30.71,30.69,30.71,海康威视,5336728.75,173825,30.701733064864086,-0.0010707769342450657,0,30.701733064864086,0,700
1721,1,CNY,XSHE,002415,2019-12-04,10:04,30.69,30.7,30.68,30.7,海康威视,4063326.0,132400,30.68977341389728,-0.00038954318772621566,0,30.68977341389728,0,700
1722,1,CNY,XSHE,002415,2019-12-04,10:05,30.69,30.7,30.66,30.69,海康威视,10420074.15,339700,30.67434250809538,-0.0005028028585872812,0,30.67434250809538,0,700
1723,1,CNY,XSHE,002415,2019-12-04,10:06,30.74,30.74,30.69,30.69,海康威视,9930522.25,323375,30.708998067259373,0.001129789795978553,1,30.708998067259373,1,1000
1724,1,CNY,XSHE,002415,2019-12-04,10:07,30.82,30.85,30.74,30.74,海康威视,9392591.75,305225,30.772681628306987,0.002073775279419099,1,30.772681628306987,2,1300
1725,1,CNY,XSHE,002415,2019-12-04,10:08,30.82,30.84,30.8,30.84,海康威视,4739489.0,153800,30.815923276983096,0.0014051959851406615,1,30.815923276983096,2,1300
1726,1,CNY,XSHE,002415,2019-12-04,10:09,30.82,30.82,30.8,30.8,海康威视,4097648.0,133000,30.809383458646618,-0.00021222204759840935,0,30.809383458646618,1,1000
1727,1,CNY,XSHE,002415,2019-12-04,10:10,30.75,30.82,30.75,30.82,海康威视,9512317.0,309000,30.784197411003237,-0.0008174797680449153,0,30.784197411003237,1,1000
1728,1,CNY,XSHE,002415,2019-12-04,10:11,30.79,30.82,30.77,30.77,海康威视,6566893.0,213200,30.80156191369606,0.000564071963968571,1,30.80156191369606,0,700
1729,1,CNY,XSHE,002415,2019-12-04,10:12,30.8,30.82,30.77,30.8,海康威视,4036854.0,131100,30.792173913043477,-0.00030478975965197996,0,30.792173913043477,2,1300
1730,1,CNY,XSHE,002415,2019-12-04,10:13,30.77,30.79,30.76,30.77,海康威视,2366110.0,76900,30.768660598179455,-0.000763613343131353,0,30.768660598179455,0,700
1731,1,CNY,XSHE,002415,2019-12-04,10:14,30.74,30.77,30.72,30.77,海康威视,3992521.0,129900,30.735342571208623,-0.0010828559424781448,0,30.735342571208623,2,1300
1732,1,CNY,XSHE,002415,2019-12-04,10:15,30.75,30.78,30.73,30.74,海康威视,4419873.0,143800,30.73625173852573,2.9580516794247558e-05,1,30.73625173852573,0,700
1733,1,CNY,XSHE,002415,2019-12-04,10:16,30.77,30.79,30.76,30.77,海康威视,3188022.0,103600,30.772413127413127,0.0011765061398840704,1,30.772413127413127,0,700
1734,1,CNY,XSHE,002415,2019-12-04,10:17,30.75,30.78,30.74,30.77,海康威视,5144234.0,167200,30.76694976076555,-0.00017754105357148386,0,30.76694976076555,2,1300
1735,1,CNY,XSHE,002415,2019-12-04,10:18,30.74,30.75,30.7,30.75,海康威视,9447663.0,307500,30.72410731707317,-0.0013924826486053643,0,30.72410731707317,0,700
1736,1,CNY,XSHE,002415,2019-12-04,10:19,30.76,30.77,30.74,30.74,海康威视,3436459.75,111773,30.744989845490412,0.000679678931001515,1,30.744989845490412,0,700
1737,1,CNY,XSHE,002415,2019-12-04,10:20,30.76,30.78,30.73,30.77,海康威视,4917304.0,159900,30.75237023139462,0.0002400516617926396,1,30.75237023139462,2,1300
1738,1,CNY,XSHE,002415,2019-12-04,10:21,30.74,30.77,30.74,30.76,海康威视,4855169.0,157900,30.748378720709308,-0.00012979522083267359,0,30.748378720709308,1,1000
1739,1,CNY,XSHE,002415,2019-12-04,10:22,30.71,30.75,30.7,30.75,海康威视,4473498.0,145600,30.724574175824177,-0.0007741723588534644,0,30.724574175824177,0,700
1740,1,CNY,XSHE,002415,2019-12-04,10:23,30.72,30.74,30.71,30.71,海康威视,3220537.0,104860,30.712731260728592,-0.0003854541653796062,0,30.712731260728592,0,700
1741,1,CNY,XSHE,002415,2019-12-04,10:24,30.71,30.74,30.7,30.73,海康威视,4708102.0,153300,30.711689497716893,-3.3919582171137996e-05,0,30.711689497716893,2,1300
1742,1,CNY,XSHE,002415,2019-12-04,10:25,30.69,30.71,30.69,30.7,海康威视,3643908.4,118700,30.698470092670597,-0.0004304356179193336,0,30.698470092670597,0,700
1743,1,CNY,XSHE,002415,2019-12-04,10:26,30.72,30.72,30.7,30.7,海康威视,3926431.4,127900,30.69922908522283,2.4724116542085284e-05,1,30.69922908522283,2,1300
1744,1,CNY,XSHE,002415,2019-12-04,10:27,30.72,30.72,30.7,30.71,海康威视,4283988.0,139500,30.70959139784946,0.00033754308936773114,1,30.70959139784946,2,1300
1745,1,CNY,XSHE,002415,2019-12-04,10:28,30.73,30.73,30.72,30.72,海康威视,3109144.0,101200,30.722766798418974,0.0004290321026685362,1,30.722766798418974,1,1000
1746,1,CNY,XSHE,002415,2019-12-04,10:29,30.7,30.73,30.7,30.73,海康威视,7931533.0,258300,30.706670538133952,-0.000523919619304869,0,30.706670538133952,2,1300
1747,1,CNY,XSHE,002415,2019-12-04,10:30,30.67,30.7,30.67,30.69,海康威视,6027735.8,196500,30.675500254452924,-0.0010150981247647461,0,30.675500254452924,0,700
1748,1,CNY,XSHE,002415,2019-12-04,10:31,30.65,30.67,30.65,30.67,海康威视,5890082.8,192140,30.655161861142915,-0.0006630174941338884,0,30.655161861142915,2,1300
1749,1,CNY,XSHE,002415,2019-12-04,10:32,30.68,30.68,30.66,30.66,海康威视,4777488.0,155800,30.664236200256738,0.0002960134138232373,1,30.664236200256738,0,700
1750,1,CNY,XSHE,002415,2019-12-04,10:33,30.65,30.7,30.65,30.68,海康威视,9807793.39,319900,30.65893526101907,-0.00017287041500235745,0,30.65893526101907,2,1300
1751,1,CNY,XSHE,002415,2019-12-04,10:34,30.68,30.68,30.66,30.66,海康威视,3169351.51,103353,30.66530734473116,0.00020783773662857996,1,30.66530734473116,0,700
1752,1,CNY,XSHE,002415,2019-12-04,10:35,30.7,30.7,30.68,30.68,海康威视,3078254.0,100300,30.690468594217347,0.0008205118965001201,1,30.690468594217347,2,1300
1753,1,CNY,XSHE,002415,2019-12-04,10:36,30.67,30.7,30.67,30.7,海康威视,5942815.49,193647,30.688910698332535,-5.0761554194922454e-05,0,30.688910698332535,2,1300
1754,1,CNY,XSHE,002415,2019-12-04,10:37,30.69,30.7,30.67,30.69,海康威视,4779597.45,155753,30.687032994549064,-6.118509066443956e-05,0,30.687032994549064,0,700
1755,1,CNY,XSHE,002415,2019-12-04,10:38,30.7,30.7,30.68,30.69,海康威视,6549306.68,213372,30.69431171850102,0.00023719217016671124,1,30.69431171850102,2,1300
1756,1,CNY,XSHE,002415,2019-12-04,10:39,30.73,30.73,30.69,30.7,海康威视,8698996.0,283300,30.70595128838687,0.000379209346428766,1,30.70595128838687,0,700
1757,1,CNY,XSHE,002415,2019-12-04,10:40,30.8,30.8,30.74,30.74,海康威视,8276685.0,269000,30.768345724907064,0.002031998160037185,1,30.768345724907064,2,1300
1758,1,CNY,XSHE,002415,2019-12-04,10:41,30.79,30.81,30.79,30.8,海康威视,7695517.0,249900,30.79438575430172,0.0008463252989769909,1,30.79438575430172,2,1300
1759,1,CNY,XSHE,002415,2019-12-04,10:42,30.78,30.79,30.76,30.79,海康威视,2634641.0,85600,30.778516355140187,-0.0005153341679925427,0,30.778516355140187,0,700
1760,1,CNY,XSHE,002415,2019-12-04,10:43,30.78,30.78,30.74,30.78,海康威视,4742958.97,154161,30.766270133172462,-0.0003978821404652111,0,30.766270133172462,0,700
1761,1,CNY,XSHE,002415,2019-12-04,10:44,30.75,30.77,30.75,30.77,海康威视,1182420.03,38439,30.76094669476313,-0.000173028397211894,0,30.76094669476313,1,1000
1762,1,CNY,XSHE,002415,2019-12-04,10:45,30.76,30.77,30.76,30.77,海康威视,972079.0,31600,30.761993670886078,3.403588756012432e-05,1,30.761993670886078,2,1300
1763,1,CNY,XSHE,002415,2019-12-04,10:46,30.74,30.76,30.73,30.75,海康威视,1973997.0,64200,30.747616822429908,-0.00046735749997162124,0,30.747616822429908,2,1300
1764,1,CNY,XSHE,002415,2019-12-04,10:47,30.71,30.75,30.7,30.75,海康威视,2764563.0,90000,30.717366666666667,-0.0009838211506907335,0,30.717366666666667,2,1300
1765,1,CNY,XSHE,002415,2019-12-04,10:48,30.7,30.71,30.7,30.71,海康威视,2505452.0,81600,30.70406862745098,-0.00043291599048811413,0,30.70406862745098,2,1300
1766,1,CNY,XSHE,002415,2019-12-04,10:49,30.7,30.71,30.7,30.7,海康威视,3159187.0,102900,30.701525753158407,-8.281880565819133e-05,0,30.701525753158407,0,700
1767,1,CNY,XSHE,002415,2019-12-04,10:50,30.69,30.7,30.68,30.7,海康威视,4057442.0,132200,30.691694402420573,-0.00032022352298965995,0,30.691694402420573,1,1000
1768,1,CNY,XSHE,002415,2019-12-04,10:51,30.68,30.7,30.68,30.69,海康威视,5796123.0,188900,30.68355214399153,-0.0002652919165128109,0,30.68355214399153,0,400
1769,1,CNY,XSHE,002415,2019-12-04,10:52,30.68,30.69,30.67,30.69,海康威视,2325746.0,75800,30.682664907651716,-2.8915698405795887e-05,0,30.682664907651716,0,0
1770,1,CNY,XSHE,002415,2019-12-04,10:53,30.67,30.69,30.66,30.68,海康威视,4447066.0,145000,30.669420689655173,-0.0004316514890869705,0,30.669420689655173,1,0
1771,1,CNY,XSHE,002415,2019-12-04,10:54,30.59,30.67,30.58,30.67,海康威视,27423838.49,895647,30.61902567641046,-0.001643168084414226,0,30.61902567641046,0,0
1772,1,CNY,XSHE,002415,2019-12-04,10:55,30.61,30.61,30.59,30.6,海康威视,4862594.0,158900,30.601598489616112,-0.0005691620294688837,0,30.601598489616112,0,0
1773,1,CNY,XSHE,002415,2019-12-04,10:56,30.6,30.62,30.6,30.61,海康威视,5441680.0,177800,30.60562429696288,0.0001315554593703805,1,30.60562429696288,2,0
1774,1,CNY,XSHE,002415,2019-12-04,10:57,30.59,30.61,30.59,30.61,海康威视,4969444.0,162400,30.60002463054187,-0.00018296200615530722,0,30.60002463054187,0,0
1775,1,CNY,XSHE,002415,2019-12-04,10:58,30.6,30.61,30.59,30.6,海康威视,5531849.0,180800,30.59650995575221,-0.00011485856080495349,0,30.59650995575221,0,0
1776,1,CNY,XSHE,002415,2019-12-04,10:59,30.57,30.6,30.57,30.6,海康威视,11354413.0,371400,30.571925148088315,-0.0008035167311386537,0,30.571925148088315,2,0
1777,1,CNY,XSHE,002415,2019-12-04,11:00,30.54,30.57,30.53,30.57,海康威视,5504294.0,180200,30.545471698113207,-0.0008652857105651002,0,30.545471698113207,0,0
1778,1,CNY,XSHE,002415,2019-12-04,11:01,30.51,30.54,30.51,30.54,海康威视,19609526.0,642700,30.511165395985685,-0.001123122355633499,0,30.511165395985685,0,0
1779,1,CNY,XSHE,002415,2019-12-04,11:02,30.5,30.54,30.49,30.5,海康威视,14003467.0,459100,30.50199738619037,-0.000300480485629695,0,30.50199738619037,2,0
1780,1,CNY,XSHE,002415,2019-12-04,11:03,30.47,30.51,30.45,30.51,海康威视,23229485.0,762600,30.46090348806714,-0.0013472526930921047,0,30.46090348806714,0,0
1781,1,CNY,XSHE,002415,2019-12-04,11:04,30.49,30.5,30.47,30.47,海康威视,7024844.0,230400,30.489774305555557,0.0009477991189501545,1,30.489774305555557,0,0
1782,1,CNY,XSHE,002415,2019-12-04,11:05,30.49,30.51,30.49,30.51,海康威视,5629738.0,184600,30.496955579631635,0.00023553057507452735,1,30.496955579631635,2,0
1783,1,CNY,XSHE,002415,2019-12-04,11:06,30.46,30.5,30.45,30.47,海康威视,8100801.0,265900,30.465592327942836,-0.0010284059865223183,0,30.465592327942836,1,0
1784,1,CNY,XSHE,002415,2019-12-04,11:07,30.45,30.45,30.43,30.45,海康威视,5734074.5,188350,30.443719139899123,-0.0007179636557944624,0,30.443719139899123,0,0
1785,1,CNY,XSHE,002415,2019-12-04,11:08,30.44,30.45,30.41,30.43,海康威视,17234888.5,566650,30.415403688343776,-0.0009300917350218985,0,30.415403688343776,0,0
1786,1,CNY,XSHE,002415,2019-12-04,11:09,30.46,30.46,30.44,30.44,海康威视,6394755.0,210000,30.451214285714286,0.001177383596070225,1,30.451214285714286,0,0
1787,1,CNY,XSHE,002415,2019-12-04,11:10,30.4,30.46,30.4,30.45,海康威视,8423683.0,276900,30.421390393643915,-0.0009793991067332808,0,30.421390393643915,2,0
1788,1,CNY,XSHE,002415,2019-12-04,11:11,30.33,30.4,30.33,30.4,海康威视,12599889.0,414900,30.368496023138107,-0.0017387229781864466,0,30.368496023138107,0,0
1789,1,CNY,XSHE,002415,2019-12-04,11:12,30.42,30.42,30.32,30.33,海康威视,11469129.74,377854,30.353336844389634,-0.0004991744977071999,0,30.353336844389634,0,0
1790,1,CNY,XSHE,002415,2019-12-04,11:13,30.38,30.41,30.37,30.41,海康威视,6164273.0,202800,30.395823471400394,0.001399734969126154,1,30.395823471400394,2,0
1791,1,CNY,XSHE,002415,2019-12-04,11:14,30.42,30.42,30.38,30.38,海康威视,9382120.0,308600,30.402203499675956,0.00020989818820216222,1,30.402203499675956,0,0
1792,1,CNY,XSHE,002415,2019-12-04,11:15,30.42,30.44,30.42,30.42,海康威视,4637275.0,152400,30.428313648293962,0.0008588242170763927,1,30.428313648293962,2,0
1793,1,CNY,XSHE,002415,2019-12-04,11:16,30.45,30.46,30.42,30.42,海康威视,8206273.5,269625,30.435877607788594,0.00024858293437035606,1,30.435877607788594,1,0
1794,1,CNY,XSHE,002415,2019-12-04,11:17,30.43,30.45,30.42,30.45,海康威视,5481527.0,180100,30.436018878400887,4.6415816923328634e-06,1,30.436018878400887,2,0
1795,1,CNY,XSHE,002415,2019-12-04,11:18,30.43,30.44,30.42,30.43,海康威视,4972456.0,163400,30.431187270501837,-0.00015874638264457008,0,30.431187270501837,0,0
1796,1,CNY,XSHE,002415,2019-12-04,11:19,30.45,30.45,30.43,30.44,海康威视,3089388.0,101500,30.437320197044336,0.00020153425129243452,1,30.437320197044336,1,0
1797,1,CNY,XSHE,002415,2019-12-04,11:20,30.44,30.45,30.44,30.45,海康威视,2965200.0,97400,30.4435318275154,0.00020407941404987362,1,30.4435318275154,2,0
1798,1,CNY,XSHE,002415,2019-12-04,11:21,30.43,30.44,30.41,30.44,海康威视,4334431.12,142457,30.426241743122485,-0.0005679395048798774,0,30.426241743122485,0,0
1799,1,CNY,XSHE,002415,2019-12-04,11:22,30.43,30.43,30.41,30.42,海康威视,8131473.18,267300,30.420775084175084,-0.00017966921427736704,0,30.420775084175084,0,0
1800,1,CNY,XSHE,002415,2019-12-04,11:23,30.4,30.43,30.39,30.43,海康威视,3653002.2,120118,30.411780082918465,-0.00029568613001240696,0,30.411780082918465,1,0
1801,1,CNY,XSHE,002415,2019-12-04,11:24,30.39,30.4,30.38,30.4,海康威视,3918879.8,128960,30.38833591811414,-0.0007708909093910865,0,30.38833591811414,0,0
1802,1,CNY,XSHE,002415,2019-12-04,11:25,30.43,30.43,30.37,30.39,海康威视,13563358.74,446540,30.374342141801407,-0.0004604982763927179,0,30.374342141801407,0,0
1803,1,CNY,XSHE,002415,2019-12-04,11:26,30.43,30.43,30.4,30.42,海康威视,2266181.0,74500,30.418536912751676,0.0014550033954299213,1,30.418536912751676,2,0
1804,1,CNY,XSHE,002415,2019-12-04,11:27,30.44,30.44,30.43,30.43,海康威视,4688639.26,154082,30.429506756142832,0.0003606302111971438,1,30.429506756142832,1,0
1805,1,CNY,XSHE,002415,2019-12-04,11:28,30.44,30.45,30.44,30.45,海康威视,3948630.0,129700,30.444333076329993,0.0004872349823470401,1,30.444333076329993,2,0
1806,1,CNY,XSHE,002415,2019-12-04,11:29,30.46,30.46,30.43,30.44,海康威视,3522204.0,115700,30.442558340535868,-5.82944546584363e-05,0,30.442558340535868,1,0
1807,1,CNY,XSHE,002415,2019-12-04,11:30,30.45,30.46,30.44,30.46,海康威视,1851391.45,60800,30.450517269736842,0.00026144087865231924,1,30.450517269736842,2,0
1808,1,CNY,XSHE,002415,2019-12-04,13:01,30.47,30.49,30.45,30.45,海康威视,11935794.1,391855,30.459721325490296,0.00030226270614464035,1,30.459721325490296,-1,0
1809,1,CNY,XSHE,002415,2019-12-04,13:02,30.46,30.49,30.45,30.48,海康威视,2178796.0,71500,30.47267132867133,0.00042515172882406915,1,30.47267132867133,2,0
1810,1,CNY,XSHE,002415,2019-12-04,13:03,30.45,30.49,30.45,30.46,海康威视,2941175.0,96500,30.478497409326426,0.00019119034863268602,1,30.478497409326426,0,0
1811,1,CNY,XSHE,002415,2019-12-04,13:04,30.47,30.48,30.45,30.46,海康威视,2324460.0,76300,30.464744429882046,-0.0004512354811878616,0,30.464744429882046,0,0
1812,1,CNY,XSHE,002415,2019-12-04,13:05,30.45,30.47,30.44,30.47,海康威视,3327431.15,109245,30.458429676415395,-0.00020728069723952025,0,30.458429676415395,2,0
1813,1,CNY,XSHE,002415,2019-12-04,13:06,30.45,30.45,30.44,30.44,海康威视,1187454.0,39000,30.44753846153846,-0.0003575763751657579,0,30.44753846153846,0,0
1814,1,CNY,XSHE,002415,2019-12-04,13:07,30.47,30.47,30.44,30.45,海康威视,4994538.55,164019,30.45097549674123,0.00011288384468621793,1,30.45097549674123,1,0
1815,1,CNY,XSHE,002415,2019-12-04,13:08,30.45,30.47,30.44,30.46,海康威视,2106872.07,69181,30.45448996111649,0.00011541385186952802,1,30.45448996111649,2,0
1816,1,CNY,XSHE,002415,2019-12-04,13:09,30.42,30.45,30.42,30.45,海康威视,4040753.0,132800,30.427356927710843,-0.0008909370487009127,0,30.427356927710843,2,0
1817,1,CNY,XSHE,002415,2019-12-04,13:10,30.42,30.43,30.41,30.42,海康威视,2895420.0,95200,30.4140756302521,-0.0004364919861523653,0,30.4140756302521,2,0
1818,1,CNY,XSHE,002415,2019-12-04,13:11,30.45,30.45,30.42,30.42,海康威视,3755060.0,123400,30.429983792544572,0.0005230526314812245,1,30.429983792544572,1,0
1819,1,CNY,XSHE,002415,2019-12-04,13:12,30.44,30.45,30.44,30.45,海康威视,1817602.0,59700,30.445594639866,0.0005130087294114016,1,30.445594639866,2,0
1820,1,CNY,XSHE,002415,2019-12-04,13:13,30.42,30.45,30.4,30.45,海康威视,4918089.0,161700,30.414897959183673,-0.0010082470401853172,0,30.414897959183673,0,0
1821,1,CNY,XSHE,002415,2019-12-04,13:14,30.41,30.42,30.4,30.41,海康威视,4253476.0,139900,30.403688348820587,-0.0003685565665263457,0,30.403688348820587,0,0
1822,1,CNY,XSHE,002415,2019-12-04,13:15,30.43,30.43,30.4,30.4,海康威视,3649483.0,120000,30.412358333333334,0.00028516226101493736,1,30.412358333333334,0,0
1823,1,CNY,XSHE,002415,2019-12-04,13:16,30.43,30.43,30.42,30.43,海康威视,1524260.0,50100,30.424351297405188,0.0003943450863101994,1,30.424351297405188,2,0
1824,1,CNY,XSHE,002415,2019-12-04,13:17,30.43,30.43,30.42,30.42,海康威视,3563135.0,117100,30.42813834329633,0.00012447417051308918,1,30.42813834329633,1,0
1825,1,CNY,XSHE,002415,2019-12-04,13:18,30.44,30.44,30.43,30.44,海康威视,2437958.0,80100,30.436429463171038,0.0002724819961434921,1,30.436429463171038,1,0
1826,1,CNY,XSHE,002415,2019-12-04,13:19,30.47,30.47,30.44,30.44,海康威视,5253047.0,172500,30.452446376811594,0.0005262415441973367,1,30.452446376811594,2,0
1827,1,CNY,XSHE,002415,2019-12-04,13:20,30.5,30.5,30.47,30.47,海康威视,7934092.93,260219,30.49006002636241,0.0012351601932203415,1,30.49006002636241,2,0
1828,1,CNY,XSHE,002415,2019-12-04,13:21,30.52,30.52,30.5,30.5,海康威视,3035649.0,99500,30.509035175879397,0.0006223388704573729,1,30.509035175879397,2,0
1829,1,CNY,XSHE,002415,2019-12-04,13:22,30.49,30.52,30.48,30.51,海康威视,4019906.0,131800,30.500045523520484,-0.00029465541296502806,0,30.500045523520484,2,0
1830,1,CNY,XSHE,002415,2019-12-04,13:23,30.49,30.5,30.48,30.5,海康威视,3027568.0,99300,30.48910372608258,-0.00035874692152404464,0,30.48910372608258,0,0
1831,1,CNY,XSHE,002415,2019-12-04,13:24,30.51,30.53,30.49,30.49,海康威视,5953134.0,195100,30.513244490005125,0.0007917833249355688,1,30.513244490005125,1,0
1832,1,CNY,XSHE,002415,2019-12-04,13:25,30.5,30.53,30.5,30.52,海康威视,3750327.0,122900,30.51527257933279,6.646586954506262e-05,1,30.51527257933279,2,0
1833,1,CNY,XSHE,002415,2019-12-04,13:26,30.5,30.52,30.49,30.51,海康威视,5109000.0,167500,30.501492537313432,-0.0004515785327997568,0,30.501492537313432,0,0
1834,1,CNY,XSHE,002415,2019-12-04,13:27,30.5,30.51,30.48,30.51,海康威视,5157496.0,169100,30.499680662329983,-5.940283024619131e-05,0,30.499680662329983,0,0
1835,1,CNY,XSHE,002415,2019-12-04,13:28,30.49,30.51,30.48,30.49,海康威视,2902140.16,95167,30.49523637395316,-0.00014571589866885226,0,30.49523637395316,0,0
1836,1,CNY,XSHE,002415,2019-12-04,13:29,30.44,30.49,30.44,30.49,海康威视,8425084.91,276614,30.457912144721526,-0.001223936380552626,0,30.457912144721526,0,0
1837,1,CNY,XSHE,002415,2019-12-04,13:30,30.48,30.48,30.44,30.44,海康威视,6768828.0,222300,30.44906882591093,-0.00029034553545803643,0,30.44906882591093,0,0
