,tradeDate,strategy_vwap,mkt_vwap,alpha(bp)
0,2019-12-02,28.315144775983924,28.304549924879723,3.7431618352244738
1,2019-12-03,28.311908694783522,28.303232949304935,3.0652842712798902
2,2019-12-04,28.464028796186412,28.4549515610387,3.1900371111998087
3,2019-12-05,29.112815178552236,29.120459295640952,-2.6249988062038345
4,2019-12-06,29.67078800538284,29.668057631705274,0.9203075278669919
5,2019-12-09,29.91613466492686,29.921606205371642,-1.8286252439878095
6,2019-12-10,30.810735565050884,30.825326930260022,-4.733563813337842
7,2019-12-11,32.122017344919,32.12822254066145,-1.931384699104513
