,tradeDate,strategy_vwap,mkt_vwap,alpha(bp)
0,2019-12-02,28.30655405670587,28.304549924879723,0.7080599520100608
1,2019-12-03,28.305379759090496,28.303232949304935,0.758503379951778
2,2019-12-04,28.457006651544265,28.4549515610387,0.7222259722199564
3,2019-12-05,29.128090316580497,29.120459295640952,2.6205015731628385
4,2019-12-06,29.671267912119404,29.668057631705274,1.0820662592685457
5,2019-12-09,29.918339070021812,29.921606205371642,-1.0918983852021997
6,2019-12-10,30.80478122661469,30.825326930260022,-6.665202186440904
7,2019-12-11,32.11786554622865,32.12822254066145,-3.223643766688135
