,tradeDate,strategy_vwap,mkt_vwap,alpha(bp)
0,2019-12-02,28.304010054041218,28.304549924879723,-0.19073641514808373
1,2019-12-03,28.311966504803372,28.303232949304935,3.0857095067834903
2,2019-12-04,28.46078249715856,28.4549515610387,2.049181530796972
3,2019-12-05,29.121244080694826,29.120459295640952,0.2694961112757171
4,2019-12-06,29.66935418751314,29.668057631705274,0.4370207931913572
5,2019-12-09,29.925723545028077,29.921606205371642,1.3760423247921054
6,2019-12-10,30.834382470102756,30.825326930260022,2.9376946636191668
7,2019-12-11,32.1200492188829,32.12822254066145,-2.5439694860821023
