,barTime,istar,tmp,perm
0,09:31,2.885069965616529,3.6790862247545024,0.4039097951863141
1,09:32,2.885069965616529,5.034057815246684,0.4039097951863141
2,09:33,2.885069965616529,7.886158135226622,0.4039097951863141
3,09:34,2.885069965616529,8.608753958540976,0.4039097951863141
4,09:35,2.885069965616529,16.108325020693318,0.4039097951863141
5,09:36,2.885069965616529,10.621919431818734,0.4039097951863141
6,09:37,2.885069965616529,15.883906511967837,0.4039097951863141
7,09:38,2.885069965616529,11.396998615243836,0.4039097951863141
8,09:39,2.885069965616529,7.3119387678263985,0.4039097951863141
9,09:40,2.885069965616529,1.6756455360527687,0.4039097951863141
10,09:41,2.885069965616529,3.869989934000436,0.4039097951863141
11,09:42,2.885069965616529,2.5073242700906766,0.4039097951863141
12,09:43,2.885069965616529,4.780100379154637,0.4039097951863141
13,09:44,2.885069965616529,2.07595471811516,0.4039097951863141
14,09:45,2.885069965616529,4.601982140425756,0.4039097951863141
15,09:46,2.885069965616529,4.266976829722366,0.4039097951863141
16,09:47,2.885069965616529,3.2022612616967274,0.4039097951863141
17,09:48,2.885069965616529,6.591341818237767,0.4039097951863141
18,09:49,2.885069965616529,9.071798333889772,0.4039097951863141
19,09:50,2.885069965616529,5.261404423577174,0.4039097951863141
20,09:51,2.885069965616529,3.9792593997748087,0.4039097951863141
21,09:52,2.885069965616529,8.146270558919836,0.4039097951863141
22,09:53,2.885069965616529,6.009037748962677,0.4039097951863141
23,09:54,2.885069965616529,9.720151241280528,0.4039097951863141
24,09:55,2.885069965616529,14.851677071315493,0.4039097951863141
25,09:56,2.885069965616529,3.782310500439531,0.4039097951863141
26,09:57,2.885069965616529,12.170511655804223,0.4039097951863141
27,09:58,2.885069965616529,6.255501783391179,0.4039097951863141
28,09:59,2.885069965616529,6.24777890990663,0.4039097951863141
29,10:00,2.885069965616529,14.905952892399732,0.4039097951863141
30,10:01,2.885069965616529,6.973907415648723,0.4039097951863141
31,10:02,2.885069965616529,14.338885930567711,0.4039097951863141
32,10:03,2.885069965616529,8.42325323147617,0.4039097951863141
33,10:04,2.885069965616529,7.527494890858207,0.4039097951863141
34,10:05,2.885069965616529,11.747842021738727,0.4039097951863141
35,10:06,2.885069965616529,6.03378473671629,0.4039097951863141
36,10:07,2.885069965616529,4.945636826543763,0.4039097951863141
37,10:08,2.885069965616529,8.737929280577886,0.4039097951863141
38,10:09,2.885069965616529,19.453286509065556,0.4039097951863141
39,10:10,2.885069965616529,14.586324603003456,0.4039097951863141
40,10:11,2.885069965616529,8.243788483857026,0.4039097951863141
41,10:12,2.885069965616529,15.614228135417896,0.4039097951863141
42,10:13,2.885069965616529,7.827771115470735,0.4039097951863141
43,10:14,2.885069965616529,13.706814163786131,0.4039097951863141
44,10:15,2.885069965616529,7.726993551955354,0.4039097951863141
45,10:16,2.885069965616529,7.152237074375772,0.4039097951863141
46,10:17,2.885069965616529,5.161889679764683,0.4039097951863141
47,10:18,2.885069965616529,5.073781582823844,0.4039097951863141
