index,exchangeCD,ticker,dataDate,barTime,closePrice,highPrice,lowPrice,openPrice,totalValue,totalVolume,vwap,bcClosePrice,ret,retLog,retVar,retSkr,retKur,retAc,retBc,corrBc,label,label5,retTrackBc,ma5,ma10,ma20,maDiff20,maDiff10,priceAmp,sIndicator,index,barTime,spread_max,spread_min,spread_mean,spread_std,lastPrice_max,lastPrice_min,lastPrice_mean,lastPrice_std,midPrice_max,midPrice_min,midPrice_mean,midPrice_std,trackError_max,trackError_std,midSpread_z_score_,deal_sum,volumePerDeal_max,volumePerDeal_min,volumePerDeal_mean,volumePerDeal_std,valuePerDeal_max,valuePerDeal_min,valuePerDeal_mean,valuePerDeal_std,volumePerDeal,valuePerDeal
1957,XSHE,002415,2020-03-12,09:59,33.31,33.31,33.25,33.25,3530941.0,106100,33.2793685202639,7187.483,0.0018045112781954753,0.0018028851037250604,1.1720097680478479e-06,-1.0250838051762094e-05,3.258636487731682,0.6777798523716512,0.00032233071270315605,0.7710271239941313,0.0018045112781954753,-0.003602521765235789,0.0014821805654923192,33.22999999999999,33.18299999999999,33.225,0.004999999999988347,0.046999999999997044,0.0018012608826179007,5.539899788079809e-06,29,09:59,-0.00999999999999801,-0.020000000000003126,-0.011000000000001009,0.0030779350562549716,33.34,33.29,33.317999999999984,0.014363696929194225,33.335,33.285,33.318499999999986,0.016866347684383616,0.006496626487459457,0.00046333418944891937,0.09335735820105938,324356,761.8171320339708,758.5932697074863,760.3045364840912,1.0899270694525964,25237.353235168324,25127.88419682697,25185.661797700664,37.097308003545045,0.32710971895078245,10.886004883523043
1958,XSHE,002415,2020-03-12,10:00,33.31,33.34,33.29,33.32,8908706.0,267400,33.31602842183994,7180.34,0.0,0.0,1.2002309091381201e-06,-9.318749441243604e-06,3.0246716413836032,0.28884073070692773,-0.0009938110462313077,0.7545552997383753,0.0,-0.004803362353647644,0.0009938110462313077,33.25999999999999,33.20299999999999,33.2255,0.0344999999999942,0.05700000000000216,0.0015010507355149882,0.0,30,10:00,-0.00999999999999801,-0.01999999999999602,-0.010499999999998622,0.0022360679774991775,33.31,33.21,33.24900000000001,0.030070093553496935,33.315,33.215,33.248750000000015,0.031324910215358076,0.0054932215244732265,0.000925740981349912,-0.039175674097754715,331188,762.307893934776,759.5353931567196,760.7326240045957,0.7028224059078534,25254.015263639132,25162.859537746663,25202.547420700805,23.05116386630074,0.8073964032513256,26.899241518412502
1959,XSHE,002415,2020-03-12,10:01,33.22,33.3,33.21,33.3,7278702.0,218900,33.251265417999086,7160.36,-0.0027018913239268416,-0.00270554802043943,1.8321667843650613e-06,-1.5016479558553858e-05,2.630632825949992,-0.37797665871129565,-0.0027825980385330906,0.7358647400031149,-0.0027018913239268416,-0.004515352197471345,8.070671460624901e-05,33.26399999999999,33.20699999999999,33.221000000000004,0.04299999999998505,0.05700000000000216,0.0027092113184827306,5.774907017147356e-06,31,10:01,-0.00999999999999801,-0.01999999999999602,-0.010500000000000042,0.002236067977498843,33.22,33.18,33.19449999999999,0.011459310165703996,33.21,33.185,33.19424999999999,0.00892586425124009,0.0027121947647685517,0.00035117356742633956,-0.039175674097815874,336662,759.8421178582112,757.7574880368642,758.6115834054365,0.572089857731699,25173.67923422076,25105.092243161813,25133.18700199105,18.88947054579613,0.6502070325727287,21.62020661672538
1960,XSHE,002415,2020-03-12,10:02,33.17,33.22,33.17,33.22,4285324.0,129100,33.19383423702556,7153.979,-0.001505117399157041,-0.0015062512261878602,2.0361388619671635e-06,-1.3002640003211906e-05,2.0863044076616677,-0.3728560617012368,-0.0008911563105764575,0.7157949230840851,-0.001505117399157041,-0.002411817907747915,-0.0006139610885805835,33.251999999999995,33.20799999999999,33.217,0.03499999999999659,0.044000000000004036,0.0015073861923423923,4.188970048098601e-06,32,10:02,-0.00999999999999801,-0.030000000000001137,-0.014000000000001123,0.006805570473786182,33.3,33.16,33.213,0.04600915240756843,33.305,33.165,33.21649999999999,0.04782368935117444,0.005063965484421429,0.0013740971280212933,0.4489043901712287,342368,757.9745189195551,752.6702992561841,756.2003430077331,1.6700169528566933,25112.40989819337,24937.637629014585,25053.95907295663,54.970382099861524,0.3770796336106178,12.51671885222918
1961,XSHE,002415,2020-03-12,10:03,33.29,33.3,33.16,33.17,8539110.0,257000,33.22610894941634,7163.869000000001,0.0036177268616217617,0.003611198627972545,2.6891651830605434e-06,-7.187695667726585e-06,3.07355924149038,-0.8810849084984842,0.0013824474463792757,0.7080629341263115,0.0036177268616217617,-0.008711324722138758,0.002235279415242486,33.25999999999999,33.22699999999999,33.2165,0.04349999999998744,0.03300000000000125,0.004205467107239428,7.136236145484756e-06,33,10:03,-0.00999999999999801,-0.060000000000002274,-0.019999999999998862,0.01654340383736987,33.31,33.2,33.23800000000001,0.03488326397089346,33.315,33.195,33.23900000000002,0.0301574813970035,0.0053485760415992525,0.0010637866181679966,0.05998737240842023,349943,755.1302148459703,752.6753045276948,753.9766575073243,0.6337499670288046,25020.80649084915,24938.2303723282,24982.10229890395,21.207631570910223,0.7344053174374112,24.40143109020612
1962,XSHE,002415,2020-03-12,10:04,33.19,33.31,33.19,33.31,6686618.0,201100,33.250213823968174,7150.534000000001,-0.0030039050765996445,-0.003008425855050678,3.8052699595876856e-06,-5.948007367381679e-06,2.267193306693837,-0.8066396294314723,-0.0018614243225274496,0.7177875331578798,-0.0030039050765996445,-0.004820729135281643,-0.0011424807540721948,33.23599999999999,33.23299999999999,33.212,0.0239999999999867,0.0030000000000001137,0.0036155468514614208,6.698540223059489e-06,34,10:04,-0.00999999999999801,-0.020000000000003126,-0.012500000000001066,0.00444261658319273,33.2,33.15,33.17099999999999,0.016189665319514192,33.195,33.155,33.16875,0.012863146050472623,0.0019779453584044147,0.0004909051456082583,-0.33179185781116555,353738,754.9992047713718,753.5666083620155,754.2184390707691,0.4330689409093458,25016.487043453562,24969.156598769958,24990.717847953132,14.293298560149402,0.5684998501715959,18.902741577099434
1963,XSHE,002415,2020-03-12,10:05,33.15,33.2,33.15,33.19,3870430.0,116700,33.165638389031706,7140.334,-0.001205182283820383,-0.001205909100011393,3.901161056685434e-06,2.9245026676499637e-06,2.1512611998935323,-0.4909352489136842,-0.0014264668904448996,0.7245283300961015,-0.001205182283820383,-0.0033182503770738947,0.00022128460662451666,33.20399999999999,33.23199999999999,33.202999999999996,0.0009999999999976694,-0.027999999999998693,0.0015082956259428134,3.5279084851572477e-06,35,10:05,-0.00999999999999801,-0.020000000000003126,-0.010499999999998977,0.002236067977500766,33.15,33.07,33.12100000000001,0.023373399185268817,33.155,33.08,33.12275000000001,0.021913406134634033,0.0004615047881904264,0.0007020659537846344,0.3365417368359745,359110,754.0025204435981,752.217726290117,753.1360902526246,0.4873985882969313,24983.704234345245,24924.44660938972,24954.915753028075,16.180202506976705,0.3249700648826265,10.777839659157362
1964,XSHE,002415,2020-03-12,10:06,33.07,33.15,33.07,33.15,9785599.0,295499,33.115506313050126,7130.0109999999995,-0.002413273001508287,-0.002416189638170252,4.186607402536213e-06,1.452627070846052e-05,2.1622305134941526,0.1374722871377731,-0.0014457306899089417,0.7289633759158926,-0.002413273001508287,0.000604777744179108,-0.0009675423115993453,33.17399999999999,33.218999999999994,33.190999999999995,-0.017000000000003013,-0.045000000000001705,0.0024191109767160053,4.439442613928837e-06,36,10:06,-0.00999999999999801,-0.060000000000002274,-0.020499999999999474,0.017312909694943247,33.09,33.05,33.07000000000001,0.012565617248752632,33.129999999999995,33.055,33.08075,0.022957340300749578,-0.0012844875748290526,0.0003883487934470528,0.8019908403128136,368311,754.5230604601392,750.8466644901513,752.4113251384259,1.0994088948852552,24999.28621776351,24878.383469365544,24930.07832620218,36.0946085868711,0.8023083752589524,26.568848065900827
1965,XSHE,002415,2020-03-12,10:07,33.09,33.09,33.05,33.07,13562850.01,410076,33.073991186999486,7138.77,0.000604777744179108,0.0006045949398196804,4.11731894238659e-06,1.5666171487229014e-05,2.25194585637315,0.07936002389333643,0.0012284693529927004,0.747298089160998,0.000604777744179108,0.0,-0.0006236916088135924,33.157999999999994,33.205,33.1815,-0.023500000000005627,-0.04700000000000415,0.0012088244182534376,9.444166269083876e-07,37,10:07,-0.00999999999999801,-0.05999999999999517,-0.016499999999998495,0.013088765773503212,33.09,33.0,33.033500000000004,0.029249381459947328,33.085,33.004999999999995,33.02774999999999,0.025928799269903,-0.0012839784483625499,0.0008542310697324817,-0.4006342783339912,381728,755.1438733955358,753.1271934378569,754.1962641544166,0.5612093714571212,25018.14628413014,24950.873982971654,24986.92081188126,18.883829906497898,1.0742623019532231,35.53014190732668
1966,XSHE,002415,2020-03-12,10:08,33.0,33.07,33.0,33.02,18775573.25,568600,33.020705680619066,7127.8330000000005,-0.0027198549410699657,-0.0027235604670408087,4.4314605823286016e-06,2.651661099575902e-05,2.414909597068654,-0.5014694917174531,-0.001532056642810975,0.7438423641760321,-0.0027198549410699657,-0.00030303030303024947,-0.0011877982982589907,33.099999999999994,33.17999999999999,33.171,-0.07100000000000506,-0.0799999999999983,0.0021212121212121297,3.6069682093334685e-06,38,10:08,-0.00999999999999801,-0.03999999999999915,-0.020499999999999474,0.01234376040972167,33.05,33.0,33.02049999999999,0.01848897253130248,33.04,33.004999999999995,33.02374999999999,0.011795962734855676,-0.0022129212578074343,0.0005849205551908195,0.23246299510435015,396101,764.9367367367367,755.9007157938101,761.328070538279,3.0956171034064552,25337.309292292295,25041.637193470313,25218.969631934626,101.25012380796811,1.4354924627809573,47.40097412023701
1967,XSHE,002415,2020-03-12,10:09,33.03,33.05,33.0,33.0,20626382.0,624900,33.0074923987838,7120.918000000001,0.0009090909090909705,0.0009086779362181829,4.045750570918898e-06,2.7682840839944638e-05,2.8247049919697447,-0.5773563537893869,-0.0009701405742811309,0.7489069198044634,0.0009090909090909705,-0.0009082652134423386,0.0018792314833721013,33.068,33.151999999999994,33.1675,-0.09949999999999903,-0.08399999999999608,0.0015137753557371225,1.1500111537248437e-06,39,10:09,-0.00999999999999801,-0.030000000000001137,-0.013999999999998635,0.005982430416161499,33.06,33.03,33.0465,0.008127277008871506,33.065,33.035,33.0475,0.008350858764538081,-0.00188794040491909,0.00024902585128327114,0.11952286093364527,402742,764.2848412580116,763.4193451936014,763.9499519839533,0.20475593029272837,25315.309219456452,25286.88626401555,25304.219098172838,6.814250482534079,1.551613688167611,51.21487701804133
1968,XSHE,002415,2020-03-12,10:10,33.04,33.06,33.03,33.05,5939273.5,179725,33.046451523160385,7133.403,0.0003027550711474092,0.0003027092500786921,4.1049696222743495e-06,2.631370192028677e-05,2.7011743291830244,-0.5608683539257892,0.0017532851803656602,0.7686863807486501,0.0003027550711474092,-0.0003026634382565785,-0.001450530109218251,33.04599999999999,33.12499999999999,33.163999999999994,-0.1180000000000021,-0.07900000000000063,0.0009079903147700102,7.141462830880509e-07,40,10:10,-0.00999999999999801,-0.030000000000001137,-0.013500000000001932,0.006708203932497728,33.12,33.04,33.07500000000001,0.01877848713148305,33.105000000000004,33.045,33.078250000000004,0.01632523071490711,-5.9814165328812124e-05,0.0005714179141949334,0.3908443128397349,408399,764.6682696978529,762.725944387431,763.4349752537242,0.46775626706019485,25327.061360147676,25262.985298343352,25286.521657177673,15.417442623566593,0.440072086366519,14.54282086880722
1969,XSHE,002415,2020-03-12,10:11,33.09,33.12,33.05,33.05,8623030.0,260700,33.07644802454929,7138.473000000001,0.0015133171912833365,0.0015121732807439336,4.110398686006035e-06,1.3271405194138354e-05,2.1902716548826633,-0.9774765766588439,0.0007107407222051165,0.7983271178231779,0.0015133171912833365,-0.0018132366273799772,0.00080257646907822,33.05,33.11199999999999,33.159499999999994,-0.10949999999999704,-0.06199999999999051,0.0021154427319431935,2.963872042029726e-06,41,10:11,-0.00999999999999801,-0.01999999999999602,-0.010499999999998977,0.002236067977499094,33.11,33.09,33.09900000000001,0.007181848464593476,33.114999999999995,33.085,33.09875000000001,0.008717043197395377,-0.0003478592712658049,0.00021627103769416824,-0.04549414001405967,413963,764.6508499271491,762.4246180455463,763.9699633733799,0.6618974873724022,25326.480726566297,25252.61443355434,25303.858161400323,21.950247525925402,0.6297664284006058,20.830436536598683
1970,XSHE,002415,2020-03-12,10:12,33.09,33.11,33.09,33.1,4204576.04,127027,33.099860974438506,7144.5740000000005,0.0,0.0,3.978596134214022e-06,6.970392419675803e-06,2.2274089606997474,-0.9522359511181144,0.0008546645760234561,0.8003364432482879,0.0,-0.0027198549410699657,-0.0008546645760234561,33.05,33.10399999999999,33.156,-0.10600000000000165,-0.05399999999999494,0.000604412209126504,0.0,42,10:12,-0.00999999999999801,-0.03999999999999915,-0.013999999999998635,0.009403246919632423,33.15,32.99,33.0805,0.03979883626967946,33.129999999999995,32.995000000000005,33.08,0.03859370005856927,0.0008660002127722692,0.0011876611991338368,-0.05835253140302681,420910,762.8212678349133,757.0878855444073,761.1444187914414,1.6680060822472196,25265.673995978166,25074.377804719436,25209.930656182085,55.62710267801738,0.3017913568221235,9.989251954099451
1971,XSHE,002415,2020-03-12,10:13,32.99,33.15,32.99,33.1,15332187.08,464010,33.042794508739036,7129.558000000001,-0.0030220610456331842,-0.0030266366930309374,2.8242330774175458e-06,-1.1242295238788043e-06,1.3611261527555332,0.09154131484477002,-0.002101734827016921,0.7951630221564234,-0.0030220610456331842,-0.0006062443164596143,-0.0009203262186162631,33.047999999999995,33.07399999999999,33.1505,-0.10250000000000625,-0.02599999999999625,0.0048499545316761615,4.43649056975601e-06,43,10:13,-0.00999999999999801,-0.0800000000000054,-0.02249999999999943,0.017733405882981845,32.99,32.92,32.96750000000001,0.020742785683092582,32.995000000000005,32.95,32.97175,0.01549830211413792,-0.003702323314722588,0.0005921228069026908,0.28043731450634346,438839,778.95185887024,756.8021912805295,767.1351443607039,9.088613206474736,25791.91523822415,25063.11490390322,25403.588433701407,298.70292076239,1.057358165523119,34.9380685855177
1972,XSHE,002415,2020-03-12,10:14,33.0,33.0,32.92,32.99,31794418.06,964401,32.96804758601453,7127.265,0.0003031221582296961,0.00030307622599012873,2.4192483859630944e-06,-8.648499949189374e-06,1.6375813127164454,0.3184548479173355,-0.0003216188156405231,0.7822834102339492,0.0003031221582296961,-0.002424242424242329,0.0006247409738702192,33.041999999999994,33.05499999999999,33.144,-0.10200000000000387,-0.012999999999998124,0.0024242424242423726,3.0866604582693277e-07,44,10:14,-0.00999999999999801,-0.020000000000003126,-0.012500000000000355,0.0044426165831948335,33.05,33.0,33.02049999999999,0.012763022245617235,33.035,33.010000000000005,33.02124999999999,0.008717043197398097,-0.001758884286301552,0.0004097270700328682,0.08544853275910291,446674,790.6237870559958,778.5684916100589,785.2388308994384,5.176606810648809,26176.090240363217,25778.985709658555,25998.76443751467,170.58031765237612,2.159071268979166,71.18036433730192
1973,XSHE,002415,2020-03-12,10:15,33.03,33.05,33.0,33.0,15314862.0,463955,33.009369443157205,7124.3369999999995,0.0009090909090909705,0.0009086779362181829,2.554126952811932e-06,-1.5185309861763582e-05,1.8031697012061967,0.399657377739242,-0.00041081677193155475,0.774628791251483,0.0009090909090909705,-0.0027247956403271267,0.0013199076810225252,33.04,33.04299999999999,33.1375,-0.0975000000000037,-0.0029999999999930083,0.0015137753557371225,1.334656128873887e-06,45,10:15,-0.00999999999999801,-0.05000000000000426,-0.014500000000001734,0.009986833437345242,33.03,33.0,33.016999999999996,0.009233805168769118,33.045,33.004999999999995,33.02074999999999,0.010547511554864945,-0.002329050958281083,0.0002791536338734484,0.38067736239140965,452140,790.5101686618308,789.1179151364984,789.6493067297199,0.4209823056103173,26172.3234987317,26125.830619663764,26143.458783210102,14.09365778882728,1.0261312867695846,33.87194674215951
1974,XSHE,002415,2020-03-12,10:16,33.03,33.03,33.0,33.02,6348035.0,192300,33.011102444097766,7119.605,0.0,0.0,2.087884225663547e-06,-2.139069160612732e-05,2.89774606353518,0.8885618661850193,-0.0006642021566357625,0.7573160235945889,0.0,-0.0021192854980320863,0.0006642021566357625,33.028,33.038999999999994,33.129,-0.10099999999999909,-0.01099999999999568,0.0009082652134423595,0.0,46,10:16,-0.00999999999999801,-0.030000000000001137,-0.015499999999999759,0.006863327411533194,33.03,32.99,33.016999999999996,0.013803127029392822,33.04,32.995000000000005,33.01875,0.012341095234174607,-0.00230972986436722,0.0004072762240143679,0.22360679774991749,457465,789.8944194380108,787.7494677384315,788.9069561722697,0.655532492583662,26150.6135270725,26079.36952813383,26118.05665838963,21.810652969378733,0.4203600275430907,13.876547932628725
1975,XSHE,002415,2020-03-12,10:17,33.0,33.03,32.99,33.03,6621333.35,200600,33.007643818544366,7109.906,-0.0009082652134423386,-0.0009086779362181829,2.074604364547131e-06,-1.620657004897857e-05,2.5004932939698357,0.8787365931475934,-0.0013622946778647504,0.7289180219935008,-0.0009082652134423386,-0.00121212121212122,0.0004540294644224119,33.01,33.029999999999994,33.11749999999999,-0.1074999999999946,-0.01999999999999602,0.0012121212121211863,2.027903182057734e-06,47,10:17,-0.00999999999999801,-0.020000000000003126,-0.011500000000000555,0.003663475485326341,33.0,32.97,32.98950000000001,0.008870412083231806,32.995000000000005,32.974999999999994,32.98975000000001,0.006584471365108035,-0.0031809199183402068,0.0002564829589294483,0.03585416257979098,463516,788.3484868221093,787.0637076389187,787.7742147497872,0.33919737546798645,26099.06863314663,26055.456436742217,26079.560173602487,11.484441787882767,0.43277901949447267,14.285015727612423
1976,XSHE,002415,2020-03-12,10:18,32.97,33.0,32.97,32.99,7267267.0,220300,32.98804811620518,7102.543000000001,-0.0009090909090909705,-0.0009095043828404314,1.4829442317989933e-06,-1.5422979295519357e-05,3.7941849155074427,0.5881377932102362,-0.001035597376392805,0.702710683730502,-0.0009090909090909705,-0.0015165301789504815,0.00012650646730183457,33.00599999999999,33.027,33.1035,-0.0975000000000037,-0.0210000000000079,0.0009099181073703712,1.9368681884541124e-06,48,10:18,-0.00999999999999801,-0.020000000000003126,-0.011999999999999744,0.004103913408340529,32.97,32.92,32.934999999999995,0.014689774459957079,32.97,32.915,32.93549999999999,0.014317821063279229,-0.004065615715670086,0.0004300914662213888,0.07729710710801772,470736,786.6761130136987,782.7936354056902,784.3395985935683,1.1943582954821623,26042.590611729454,25912.652926870393,25964.65195787626,39.946396058864465,0.4679905509669964,15.438094813228647
